"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS",0.325379992930364,0.89017627659298,-0.449707371331132,-1.11493223357716,1840,15,"DLD;PHYH;IDH1;ADHFE1"
"GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION",0.722879177377892,0.961877491197026,-0.309196695897789,-0.820263242764243,4217,20,"TIRAP;BOLL"
"GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS",0.0692723782934915,0.669689579937113,-0.557501045082212,-1.44065178070516,396,18,"PDK4;DLD;DLAT;ACAT1;BCKDK;PDHB"
"GOBP_ACETYL_COA_METABOLIC_PROCESS",0.0873015873015873,0.698620065603438,-0.477228374888868,-1.36922303161774,516,29,"PDK4;PMVK;DLD;TDO2;DLAT;PIPOX;ACAT1;BCKDK;PDHB;MVK"
"GOBP_ACID_SECRETION",0.721200387221684,0.961877491197026,0.282795142779738,0.834501182172412,2979,25,"BEST1;P2RX7;PTGER3;CHRM5;TNF;NHERF1"
"GOBP_ACIDIC_AMINO_ACID_TRANSPORT",0.410465422035235,0.911658081092435,0.300787896678286,1.02353489767818,1560,47,"BEST1;KMO;P2RX7;EPM2A;GRM2;NTRK2;TTYH1;SLC7A14;SNCA;GNAT2;KCNK2;TNF;NHERF1"
"GOBP_ACROSOME_ASSEMBLY",0.709583736689255,0.961201445688497,0.285341808573022,0.842016147225221,2931,25,"ZPBP2;PDCL2;PAFAH1B1;RFX2;NECTIN2;AGFG1"
"GOBP_ACROSOME_REACTION",0.530874785591767,0.942144439275894,-0.346999285887446,-0.947535544809416,3094,23,"GLRA1;ZP2;PLB1;PRND;SERPINA10;GLRB"
"GOBP_ACTIN_FILAMENT_BASED_MOVEMENT",0.843587726199843,0.97677777392652,-0.235866243692558,-0.788077895668092,5360,65,"SGCD;CAMK2D;NOS1AP;KCNJ3;SHTN1;CAV3;TNNC1;MYO1D;KCNE3;SCN3B;KCNE5;KCNJ8;GJA5;EPDR1;KCNE4;TPM1;LUZP1;ACTA2"
"GOBP_ACTIN_FILAMENT_BASED_PROCESS",0.896966227819119,0.983974747456623,0.191433307780918,0.900659105244082,1566,486,"RHOJ;PDLIM4;AMOTL2;RND2;RGS4;CDC42EP3;AP1AR;EPB41L4A;CTNNA3;VIL1;TBCK;BBS4;HRAS;QKI;PLA2G1B;ARPC5L;POTEE;KRAS;IQSEC1;PIK3R1;ABI2;CALD1;ODAM;PAFAH1B1;NEDD9;MYL1;TACR1;PARVA;DMTN;COTL1;EPHA3;CAPN3;CCL26;FGF12;CAVIN3;DIXDC1;TAGLN2;SH3GL2;PHACTR2;ATXN3;HCLS1;ZBED3;ARPIN;CNN2;AMOTL1;FAM107A;EDN1;CCL21;DBNL;JUP;CDK5;NF2;SNX9;PFN1;PDGFA;RNH1;ADD1;BCL2;NUAK2;KASH5;SDCBP;PAK1;NHERF1;ARF6;PDLIM3;CTTN;CCDC88C;WASH3P;TRIM32;AIF1L;ABRACL;PHACTR1;CDC42;AGAP2;TNNT2;MYL2;DSTN;MYL6;GMFB;KLHL17;PDLIM7;ANLN;ATP1A2;PHPT1;CYRIB;MYO1H;TMOD4;RUFY3;BRSK2;MRAS;RAPGEF3;SWAP70;RHOBTB1;CRK;PPM1F;USH1C;PDLIM5;CAPN10;CDC42EP1;SNTA1;SUMO1;EPB41L1;RAN;ECT2;SMAD3;MYO3A;ADD2;TMOD2;ELN;TMSB4Y;TNNI3;TMSB10;TCAP;BIN1;CDC42EP2;CDC42EP4;ARAP1;FSCN3;ESAM;RGCC;TYROBP;WASL;DNAJB6;NCK2;S100A10"
"GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION",0.928750923872875,0.983974747456623,-0.208466944776637,-0.755817877250377,6282,109,"ASAP3;CUL3;FHOD1;SHTN1;SORBS3;F11R;PLS3;WNT4;BAIAP2;ARRB1;DLC1;CORO1B;DIAPH3;EZR;STMN1;MKKS;AIF1;TMEFF2;CLASP2;LPAR1;ARHGEF10;TPM1;LUZP1;DNM2;RHPN2;HSP90B1;AMOT;RFLNB"
"GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION",0.651637960148598,0.961201445688497,-0.305223138053525,-0.875720247151793,3858,29,"WDR1;LMOD1"
"GOBP_ACTIN_FILAMENT_ORGANIZATION",0.985768103809125,0.996162136549244,0.180354750093751,0.806237894625028,2354,279,"RHOJ;RND2;RGS4;CDC42EP3;AP1AR;VIL1;BBS4;PLA2G1B;ARPC5L;PIK3R1;ABI2;CALD1;NEDD9;TACR1;DMTN;COTL1;CCL26;TAGLN2;HCLS1;ZBED3;ARPIN;CNN2;FAM107A;CCL21;NF2;SNX9;PFN1;RNH1;ADD1;BCL2;KASH5;PAK1;ARF6;PDLIM3;CTTN;WASH3P;AIF1L;PHACTR1;CDC42;DSTN;GMFB;CYRIB;MYO1H;TMOD4;RUFY3;RAPGEF3;SWAP70;RHOBTB1;PPM1F;USH1C;CDC42EP1;SMAD3;ADD2;TMOD2;ELN;TMSB4Y;TMSB10;TCAP;BIN1;CDC42EP2;CDC42EP4;ARAP1;FSCN3;ESAM;RGCC;WASL;NCK2;S100A10;ARHGEF5;ARPC1B;VASP;CFL1;EVL;TAC1;PYCARD;GMFG;RHOBTB2;MYL9;INPP5K;ZEB2"
"GOBP_ACTIN_FILAMENT_POLYMERIZATION",0.437609841827768,0.917855657304672,0.25963732420533,1.00326730189688,1493,92,"CDC42EP3;VIL1;BBS4;ARPC5L;DMTN;COTL1;CCL26;HCLS1;FAM107A;CCL21;SNX9;PFN1;ADD1;ARF6;CTTN;CYRIB;TMOD4;CDC42EP1;ADD2;TMOD2;ELN;BIN1;CDC42EP2;CDC42EP4;ESAM;WASL;NCK2;VASP;CFL1;EVL;PYCARD;ARPC5;CAPZA3;SCIN;ARPC4;ABITRAM;PRKCD"
"GOBP_ACTIN_MEDIATED_CELL_CONTRACTION",0.807265228426396,0.964587939687997,-0.246979688054915,-0.807349821030081,5088,57,"SGCD;CAMK2D;NOS1AP;KCNJ3;SHTN1;CAV3;TNNC1;KCNE3;SCN3B;KCNE5;KCNJ8;GJA5;EPDR1;KCNE4;TPM1;LUZP1;ACTA2"
"GOBP_ACTIN_NUCLEATION",0.784215784215784,0.964587939687997,-0.266777708621078,-0.798066771603241,4709,36,"CTNNA2;FCHSD2;LMOD1;WASHC3;TRIM27;CORO1B;DIAPH3"
"GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION",0.724691358024691,0.961877491197026,0.224539598588313,0.892836406296527,2347,110,"CDC42EP3;VIL1;BBS4;ARPC5L;ABI2;DMTN;COTL1;CCL26;HCLS1;FAM107A;CCL21;SNX9;PFN1;ADD1;ARF6;CTTN;DSTN;CYRIB;TMOD4;SWAP70;CDC42EP1;ADD2;TMOD2;ELN;TMSB4Y;BIN1;CDC42EP2;CDC42EP4;ESAM;WASL;NCK2;VASP;CFL1;EVL;PYCARD"
"GOBP_ACTION_POTENTIAL",0.714677640603567,0.961201445688497,-0.247264925186674,-0.872168311601971,4688,91,"GLRA1;CAMK2D;NOS1AP;KCNG4;KCNJ3;CAV3;CLCN2;KCNMB2;KCND1;DRD1;KCNE3;NDP;KCNJ11;SCN3B;GNA11;KCNE5;KCNS1;KCNMB4;KCNJ8;GJA5"
"GOBP_ACTIVATED_T_CELL_PROLIFERATION",0.198274403654204,0.795586618980567,-0.413428327188408,-1.20679477027409,1171,32,"PRKAR1A;IDO1;IGFBP2;EPO;ARG1;RIPK3;IL2;BTN2A2;IGF1;CRTAM;LRRC32;FYN"
"GOBP_ACTIVATION_OF_IMMUNE_RESPONSE",0.625463535228677,0.959404804785554,-0.22657909843422,-0.949574650261523,5059,411,"MAVS;COLEC11;KLRC1;TIRAP;CSNK1A1;RBM14;MARCHF5;HLA-DRB1;HLA-DPB1;TRIM65;TLR2;TOMM70;CD46;ATAT1;IFI16;IRF3;TLR4;CD3D;APPL2;C1QB;TMIGD3;FBXL2;FCER1G;MICB;LRRC14;KLHL6;XRCC5;PPP2CA;DDX60;CSK;HLA-A;CASP6;HMSD;YES1;ITCH;TRAF6;FCN1;NCR3;CFHR3;LETMD1;ZC3HAV1;RNF125;HEXIM1;RNF144A;PUM2;LTF;CLEC7A;TKFC;CMTM3;TRBC2;SLC39A10;PTPN22;KLRC2;MALT1;C8G;EPG5;TRIM15;GRAMD4;LAT2;MASP2;KLRK1;RNF34;PTPRS;EZR;PLD2;ABHD17A;CFI;IFNG;UBR2;TRGC1;SLC39A6;C1QBP;KCNJ8;CYBA;OTULIN;TRIM31;TRIM25;CD8B;NMI;BTN2A2;TRAT1;BTNL9;GBP5;FPR3;CTSS"
"GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE",0.210724365004704,0.797477834305848,-0.280768631448011,-1.11769694165865,1567,232,"MAVS;COLEC11;KLRC1;TIRAP;CSNK1A1;RBM14;MARCHF5;TRIM65;TLR2;TOMM70;ATAT1;IFI16;IRF3;TLR4;APPL2;FBXL2;LRRC14;XRCC5;PPP2CA;DDX60;CASP6;ITCH;TRAF6;FCN1;LETMD1;ZC3HAV1;RNF125;HEXIM1;RNF144A;PUM2;LTF;CLEC7A;TKFC;PTPN22;KLRC2;EPG5;TRIM15;GRAMD4;KLRK1;RNF34;PTPRS"
"GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY",0.809593377160945,0.964587939687997,0.259860365306566,0.780286795202765,3324,27,"STK11;PIBF1;PPIA;MT3;STRADB;STRADA;TOM1L1;ECT2"
"GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",0.272388059701493,0.858398760812593,0.356625810817208,1.12788362795877,1094,34,"TGFBR2;DACT2;TGIF2;DMRT1;ACVR2A;ACVR2B;TGIF1;SMAD3;CITED2;ZC3H3;NOG"
"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION",0.387998834838334,0.907755607340518,-0.279901711735052,-1.03523776207936,2663,127,"WDR1;ASAP3;AKAP13;CUL3;LMOD1;ANKRD1;PRKAR1A;FHOD1;FRMD5;SORBS3;F11R;CAV3;WNT4;MEF2A;ARRB1;DLC1;PGM5;ACTA1;CSRP2;STMN1;MKKS;TMEFF2;CNN3;CLASP2;LPAR1;ARHGEF10;TPM1;LUZP1;DNM2;RHPN2;MYBPH;AMOT"
"GOBP_ACUTE_INFLAMMATORY_RESPONSE",0.671964203055084,0.961201445688497,-0.258122774083174,-0.886720009736321,4354,77,"SELENOS;FCGR1A;FCER1G;ORM2;EPO;VNN1;RHBDD3;DNASE1L3;AHSG;STAT3;F3;DNASE1;IL20RB;IL1A;FCGR3A;SAA1;BTK"
"GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0.476002064338552,0.92860792036332,-0.369356680810657,-0.989531417619804,2766,21,"SELENOS;FCGR1A;FCER1G"
"GOBP_ACUTE_PHASE_RESPONSE",0.967087765957447,0.994279973522969,-0.208111062927154,-0.625854506884825,5817,37,"ORM2;EPO;AHSG;STAT3;IL1A;SAA1;SAA2;IL22;CRP;IL1RN;APOL2;F2;ASS1;SAA4"
"GOBP_ACYL_COA_METABOLIC_PROCESS",0.000311526479750779,0.205423697809485,-0.531660930618361,-1.8030830448691,1,71,"ACSBG1;PDK4;ACSF2;ACSBG2;GPAT4;PMVK;DLD;THEM5;ELOVL5;TDO2;ACSM5;HACD2;DLAT;GCDH;ACSL5;ACOT7;ELOVL4;PIPOX;ACAT1;ELOVL1;BCKDK;ACSL4;PDHB;HACD1;GLYAT;MVK;ABCD1;ELOVL3;PPT1;ACSF3"
"GOBP_ACYLGLYCEROL_HOMEOSTASIS",0.323629306162057,0.887729403352665,0.358725642570944,1.08802522818551,1333,28,"XBP1;C1QTNF3;NR1H3;APOC2"
"GOBP_ADAPTIVE_IMMUNE_RESPONSE",0.00264783759929391,0.332812282088234,-0.337960013960463,-1.40160429241789,20,354,"PAG1;KLRC1;TNFRSF17;LY9;EBAG9;TRAF3IP2;PCYT1A;HMHB1;HLA-DRB1;SLC11A1;HLA-DPB1;TRAF2;CRACR2A;PRKCQ;MR1;PRDM1;CD46;FGA;TLR4;FCGR1A;IL10;CD3D;C1QB;CD80;IFNA10;FCER1G;LILRB2;MICB;MARCHF8;CLEC10A;KLHL6;TNFRSF13C;PRKAA1;CSK;HLA-A;STX7;TRAF6;PDIA3;HFE;ERAP2;RNF125;BCL3;TNFSF13;FBXO38;ARG2;TRGV3;CLEC7A;TRIM27;STAT3;ARG1;CD74;TRBC2;CARD9;FZD5;KLRC2;MALT1;IL18BP;C8G;CD86;IL1R1;HLA-DRA;KLHL22;RIPK3;LILRB1;LAT2;MASP2;KLRK1;IFNW1;IFNA6;SASH3;CLCF1;CFI;IFNG;TRGC1;IL9;TNFSF13B;C1QBP;TGFB1;KCNJ8;IL2;IFNA21;HLA-C;AZGP1;CD8B;PDCD1;RAET1E;IL20RB;IFNA16;TRAT1;ZBTB7B;CTSS;HLA-DQB2"
"GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",0.0897728799892488,0.706646805335932,-0.303854850346699,-1.20959964504987,667,232,"KLRC1;LY9;EBAG9;TRAF3IP2;PCYT1A;HLA-DRB1;SLC11A1;TRAF2;CRACR2A;PRKCQ;MR1;CD46;TLR4;FCGR1A;IL10;C1QB;CD80;FCER1G;KLHL6;PRKAA1;HLA-A;STX7;TRAF6;HFE;BCL3;TNFSF13;FBXO38;CLEC7A;STAT3;ARG1;CD74;CARD9;FZD5;MALT1;IL18BP;C8G;IL1R1;HLA-DRA;KLHL22;RIPK3;LILRB1;MASP2;SASH3;CLCF1;CFI;IL9;TNFSF13B;C1QBP;TGFB1;IL2;HLA-C;AZGP1;PDCD1;RAET1E;IL20RB;ZBTB7B;CRTAM;IFNB1;FCGR3A;PRF1;BTK;XCL1;AHR"
"GOBP_ADAPTIVE_THERMOGENESIS",0.566939687267312,0.949497563437271,-0.262331588602206,-0.945438591317028,3806,104,"FLCN;TRPV2;TLR4;APPL2;CIDEA;OMA1;LAMA4;ACADL;BMAL1;LETMD1;SCTR;ADIPOR2;GADD45G;ALDH1A1;THRA;UCP3;ID1;ESRRG;IL15;ARRDC3;FGF21;ZBTB7B;TLE3;VEGFA;PEMT;ELOVL3;S100B;PLCL2;CPT2"
"GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.770055113288426,0.964587939687997,0.219123157889724,0.875347083756516,2514,112,"RIT2;ADRB3;PRKAR2B;LPAR3;GNAI2;UCN2;CNR1;PTGER3;GSK3A;ADRA1A;ADRB2;GNAL;GPR61;GPR12;NHERF1;GPR119;APP;MAPK7;GNG2;TAAR6"
"GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.402393617021277,0.908305165391606,0.296435645967617,1.02724007910679,1512,51,"GNAI1;GNAI3;GNAI2;GPR176;GRM2;EDN1;CHRM5;CORT"
"GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.522585128561501,0.937720371997582,0.231228110793951,0.97208123630442,1503,163,"GNAI1;RIT2;ADRB3;PRKAR2B;GNAI3;LPAR3;GNAI2;UCN2;GPR176;CNR1;GRM2;PTGER3;GSK3A;ADRA1A;ADRB2;EDN1;GNAL;GNAT2;CHRM5;GPR61;CORT;GPR12"
"GOBP_ADHERENS_JUNCTION_ORGANIZATION",0.706127450980392,0.961201445688497,0.278656906919147,0.848963551176387,2880,29,"KIFC3;CTNNB1;CDH7;ABI2;HIPK1;ADD1;CDC42"
"GOBP_ADIPOSE_TISSUE_DEVELOPMENT",0.437516305765719,0.917855657304672,0.29755830373804,1.00651024647956,1676,46,"FOSL2;XBP1;HMGCS2;BBS4;HRAS;SPI1;RORC;PPARG"
"GOBP_ADRENAL_GLAND_DEVELOPMENT",0.731834319526627,0.962729333262478,0.294417327581898,0.813113103913323,3091,19,"MDK;NR0B1;NR5A1;SMAD3;CITED2;ARMC5;CRHR1;DKK3;TSPO;PDGFRA;ASCL1;HMGA2"
"GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY",0.210174953959484,0.797477834305848,0.472010682345403,1.22655300066035,912,15,"ADRB3;GNAI2;GSK3A;ADRA1A;ADRB2;ZDHHC21"
"GOBP_ADULT_BEHAVIOR",0.199145429574241,0.795586618980567,-0.330652762357347,-1.16468638812808,1304,90,"GLRA1;PAX5;INPP5F;CTNS;CNP;DAB1;BTBD9;KCNJ10;ATP6V1B1;CHRNA6;ADAM2;MAFG;HOMER2;GHSR;BBS1;DRD1;RNF180;CARTPT;GLRB;CXCL12;SEPTIN5;CHRNA3;TRH;PCDH17"
"GOBP_ADULT_LOCOMOTORY_BEHAVIOR",0.100692766231674,0.717196468149069,-0.41046548755132,-1.30812637320018,624,50,"GLRA1;INPP5F;CTNS;CNP;DAB1;BTBD9;KCNJ10"
"GOBP_AEROBIC_RESPIRATION",0.533171636467399,0.942783724542998,-0.255305577625171,-0.967276278967447,3736,154,"NDUFS1;DLD;MACROH2A1;DGUOK;NDUFB5;NDUFB2;ATP5MG;UQCRC1;ADSL;NDUFAF1;ATP5F1A;BLOC1S1;CS;UQCRB;SLC25A51;UQCRC2;DLAT;SDHC;IDH1;PINK1;NDUFA10;NDUFB11;NDUFB6;PANK2;NDUFS7;NDP;PDHB;COX4I1;PPIF;NDUFV2;NDUFV1;COX8C;SDHAF2;NDUFA13;AK4;ABCD1;SIRT3;COX4I2;ATP5F1C;MTFR1;ATP5MF;UQCR11;ATPSCKMT;COX6A2;MSH2;UQCR10;SLC25A33;RHOA;CAT;NDUFB10;CYC1"
"GOBP_AGGREPHAGY",0.206705202312139,0.797477834305848,0.462501213195478,1.22300676744129,893,16,"WDFY3;ATG5;KAT5;ATG4A;HSPB8;SQSTM1;UBQLN1;HDAC6"
"GOBP_ALANINE_TRANSPORT",0.116118769883351,0.72160566378345,-0.550778480639622,-1.36551170999952,656,15,"SLC3A2;SLC36A3;SLC6A6;SLC38A4;SLC38A3;SFXN1;SLC36A2"
"GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS",0.656488549618321,0.961201445688497,0.235532712748047,0.919369478615453,2235,97,"GNAI1;PCBD1;HMGCS2;QKI;ERLIN1;KPNB1;ARV1;ACAA2;ACER2;PARK7;IMPA1;SNCA;ERLIN2;PTS"
"GOBP_ALCOHOL_CATABOLIC_PROCESS",0.426016534503121,0.917855657304672,-0.354232831911246,-1.02214082151792,2524,30,"GK;SNX17;TKFC;SULT1A4;CYP27A1;APOE;GK5;GK2;ACSS1;ADH4;ALDH1B1;SRD5A3;SULT1A1"
"GOBP_ALCOHOL_METABOLIC_PROCESS",0.378227309023157,0.905373481325934,-0.25836219519879,-1.03558725609697,2841,248,"MOGAT2;AKR1A1;SOAT2;INPP5A;LBR;PLPP3;GK;FECH;PMVK;DHDDS;CYB5R3;DHRS3;PRKAA1;SNX17;ALDH1A2;ERRFI1;ACADL;OSBPL1A;PLB1;WNT4;CLCN2;ALDH1A1;FDFT1;PNLIP;TKFC;ACP3;IDH1;DPM3;SPTLC1;CYP11B1;ADH1B;MBTPS2;STAR;DHCR7;GDPD3;MBTPS1;DHRS4;NAAA;ABCG1;CYP2C8;SULT1A4;NSDHL;IDI2;PCBD2;SPTLC2;CYP1A2;DPM1;BMP5;RBP4;EBP;MVK;G6PD;IGF1;IMPA2;CYP27A1;HSD17B7;APOE;GPER1;GK5;PTH;PNPLA4;NR0B2;GK2;PAQR3;ACSS1;IPPK;APOA5;TTC39B;SPTSSA;DHCR24;CAT;ADH4;ALDH1B1;SRD5A3;SQLE;RETSAT;AGK;SCP2;CYP3A7;CD244;DEGS2;DHFR;SULT1A1"
"GOBP_ALDEHYDE_METABOLIC_PROCESS",0.0119560019129603,0.467844468446227,-0.477926260046822,-1.55823024217393,74,56,"AKR1A1;HAGH;SHPK;TALDO1;GLYCTK;ALDH1A2;GRHPR;WNT4;CLCN2;ALDH1A1;TKFC;PDXK;IDH1;ALDH7A1;CYP11B1;ALDOB;ESD;DHRS4;GLO1;BMP5;RBP4;ALDH8A1;PNKD;TKT"
"GOBP_ALDITOL_METABOLIC_PROCESS",0.167776998597475,0.773095411646443,-0.501166155661384,-1.27722858093994,956,17,"MOGAT2;GK;TKFC"
"GOBP_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS",0.456434985034919,0.917855657304672,-0.331481302131227,-1.00233363810609,2744,38,"PAH;ASNS;CBS;PYCR3;SEPHS1;BHMT2;GLUD2;ASNSD1;PSAT1;MTHFD1;PYCR1;CTH;APIP"
"GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS",0.0130878757370919,0.467844468446227,-0.38042513628606,-1.43080484376806,90,145,"CRYM;HAAO;GLYATL1;NADSYN1;MCCC1;GPT;HSD17B10;PAH;HNF4A;IDO1;MCCC2;ASNS;CARNS1;TDO2;CBS;ACAD8;GCDH;PYCR3;SLC45A2;ARG2;KYNU;THAP4;SEPHS1;ARG1;RIMKLB;ADHFE1;PIPOX;CARNMT1;BHMT2;SLC39A8;NDP;ACAT1;GLUD2;BCKDK;ASNSD1;PSAT1;AUH;MTHFD1;PYCR1;ACMSD;GLYAT;ALDH8A1;FAH;CTH;APIP;ALDH4A1"
"GOBP_ALPHA_BETA_T_CELL_ACTIVATION",0.702026049204052,0.961201445688497,-0.238991955442264,-0.892604405983906,4850,137,"LY9;HLA-DRB1;CRACR2A;PRKCQ;PRDM1;PDP2;CD3D;CD80;HLA-A;ITCH;NCR3;KLRF1;HFE;BCL3;ARG2;TOX;STAT3;TRBC2;MALT1;CD86;HLA-DRA;VSIR;LILRB1;SASH3;IL15;IFNG;IL2;SLC4A2;DOCK2;ZBTB7B;NKAP;CRTAM;MYC;XCL1;TBX21;ATF2;CD300A"
"GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.917054714784633,0.983974747456623,0.202903796703411,0.786605368906746,3150,93,"FOSL2;TGFBR2;ZNF683;ADA;ZAP70;PIK3R1;BATF;SPN;IL6R;RORC;IRF1;BCL2;GATA3;RELB;ASCL2;BRD4"
"GOBP_ALPHA_BETA_T_CELL_PROLIFERATION",0.763780858978695,0.964587939687997,-0.278179925033968,-0.806399374082911,4516,31,"PRKCQ;HLA-A;ITCH;ARG2;VSIR;IL15;IL2;SLC4A2;DOCK2;ZBTB7B;MYC;XCL1"
"GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.536235803136831,0.942783724542998,0.270259075229277,0.957040512023406,1982,57,"RBMY1A1;KHDRBS3;RBM17;RBM4;NCBP1;SRSF8;ARB2A;SRSF1;HNRNPU;RSRC1;SRSF12;BCAS2;DDX17;RBM8A;PUF60;SRSF2;CELF1;RBFOX2"
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",0.730027154494784,0.962093914699211,-0.233993685139843,-0.885854362230732,5107,153,"KITLG;FUT8;SOX8;ISL1;DAAM2;PIP5K1A;APPL2;AGO2"
"GOBP_AMELOGENESIS",0.314797580269893,0.884078803070656,0.415595052366624,1.11388141917574,1352,17,"MSX2;RELT;PPARA"
"GOBP_AMIDE_BIOSYNTHETIC_PROCESS",0.00231548480463097,0.332812282088234,-0.415740051191724,-1.55273595193189,15,137,"ACSBG1;PDK4;ST3GAL3;HAGH;ACSBG2;DLD;NFE2L2;ST6GALNAC6;PRKAA1;ELOVL5;ASNS;CARNS1;PANK1;HACD2;DLAT;GCDH;ARG2;ACSL5;ACOT7;ARG1;DCAKD;SLC25A15;ELOVL4;SPTLC1;NANS;PANK2;ACAT1;ELOVL1;BCKDK;ACSL4;PDHB;ASMT;SPTLC2;HACD1;PEMT;SIRT3;ELOVL3;PPT1;ACSF3;ABCA8;B4GALNT1;ST3GAL2;ACSS1;PLA2G6;MPC2;SPTSSA;FASN;CERS4;CYP4F22;B4GALT6;SLC27A2;AGK;DEGS2;TECR;VAPA"
"GOBP_AMIDE_METABOLIC_PROCESS",0.000381825124093165,0.205423697809485,-0.366219041229855,-1.51241543171247,2,342,"HPGDS;PSEN2;ACSBG1;PDK4;ACSF2;ALLC;ST3GAL3;CTNS;HAGH;MCCC1;PLPP3;CROT;ACSBG2;GPAT4;PMVK;DLD;NFE2L2;ST6GALNAC6;THEM5;PRKAA1;ELOVL5;MCCC2;ASNS;CARNS1;PANK1;TDO2;PCSK5;SOD2;ACSM5;CERK;HACD2;MLST8;MTHFD2;VNN1;DLAT;DPP4;GCDH;ARG2;ACSL5;ACOT7;EFNA1;AMDHD2;IDH1;ARG1;GLA;DCAKD;SLC25A15;GSTM1;ELOVL4;SPTLC1;PIPOX;ALDOB;NANS;PANK2;CARNMT1;ATP6AP2;NDP;ACAT1;ELOVL1;BCKDK;CTSG;NAAA;ABCG1;GNPDA1;ACSL4;CPA3;IFNG;PDHB;GLO1;MTHFD1;ASMT;SPTLC2;PLA2G7;HACD1;CMA1;GLYAT;LRRTM3;MVK;G6PD;ABCD1;IGF1;RTN2;PEMT;APOE;SIRT3;ELOVL3"
"GOBP_AMIDE_TRANSPORT",0.158427876823339,0.770573458526334,-0.289668351759147,-1.15162689050495,1172,230,"ISL1;SNX19;SYBU;PRKCA;HLA-DRB1;FGA;OXCT1;PRKAR1A;UCN3;HNF4A;MGST1;CLTRN;NEUROD1;BMAL1;RPH3AL;JAGN1;HFE;RAB11FIP5;RFX6;SLC26A6;GHSR;CD74;SLC16A10;FAM3B;SLC2A2;TFAP2B;KCNJ11;SLC38A3;GNA11;ACSL4;IFNG;GNAZ;NMU;AQP9;F2RL2;NADK;SLC27A1;CELA2A;CARTPT;SLC9B2;RBP4;RAB8B;CDK16;APLN;VIP;ABCD1;FAM3A;SIRT3;TRH;ACVR1C;GPER1;KLF7;SLC16A1;CPT1A;SLC25A17;CRH;CYB5R4;NR0B2;ALOX5;RFX3;ORAI1;ECRG4;PLA2G6;SLC8B1;SIRT4;MPC2;GHRH;AQP1;ABAT;EIPR1;NDUFAF2;PFKL;MCU;SLC19A1;FAM3D"
"GOBP_AMINE_BIOSYNTHETIC_PROCESS",0.790136054421769,0.964587939687997,-0.275217024344546,-0.783099519715131,4645,28,"PAH;SMOX;VPS35;ASMT;DDC;NT5DC2;DAO;GPR37"
"GOBP_AMINE_METABOLIC_PROCESS",0.060919185687847,0.641364801819864,-0.392721271484329,-1.34669833530395,394,76,"HAAO;NADSYN1;SNCB;PAH;SMOX;IDO1;SULT1C2;TDO2;SLC29A4;VPS35;GCDH;KYNU;DRD1;ALDH7A1;GDPD3;NAAA;SULT1A4;HTR1A;RNF180;ASMT;DDC;ACMSD;COMT;TRH;PNKD"
"GOBP_AMINE_TRANSPORT",0.757199055861526,0.964587939687997,-0.250757990668256,-0.837834301823128,4811,65,"AVPR1A;CHRNA6;GRK2;CLTRN;SLC18A1;FLVCR1;GHSR;PINK1;DRD1;ARL6IP1;SLC38A3;DTNBP1;AQP9;CARTPT;CXCL12;CHRNA3;TRH;SLC43A1;CRH"
"GOBP_AMINO_ACID_ACTIVATION",0.272749510763209,0.858398760812593,0.363115020891934,1.12796450792726,1114,31,"TARS1;WARS1;HARS1;MARS1;DARS2;GARS1;GATC"
"GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS",0.437378897304915,0.917855657304672,-0.406273537188077,-1.02069117159544,2482,16,"CROT;ACADL;ALDH7A1;BHMT2;CPT2;CPT1A;CPT1C"
