"logFC","logCPM","F","PValue","FDR","Species"
-0.544087383982962,3.48500091748332,5.47438759532297,0.0220575977696253,0.773070530562376,"Rhinovirus B, Rhinovirus B14 (Strain), Rhinovirus B35 (Strain), Rhinovirus B3 (Strain), Rhinovirus B72 (Strain), Rhinovirus B79 (Strain), Rhinovirus B83 (Strain), Rhinovirus B86 (Strain), Rhinovirus B101 (Strain), Rhinovirus B102 (Strain)"
-0.089833023393044,4.53499616750514,6.24798187128334,0.0205198217808361,0.773070530562376,"unclassified Orthohantavirus, Choclo orthohantavirus"
-0.0422635174851238,7.05299327477947,5.43768580198402,0.0224917495209368,0.777314863443576,"Pegivirus A, Pegivirus C"
0.0255900780821859,8.53191492089393,5.23722240932253,0.0250286149040368,0.791862030948892,"Ekpoma virus 1"
-0.213532171465267,2.94496244461819,5.1684382890933,0.0259676977741728,0.791862030948892,"Enterovirus B, unclassified Enterovirus, Coxsackievirus B1 (Strain), Coxsackievirus B2 (Strain), Echovirus E18 (Strain), Enterovirus B69 (Strain), Coxsackievirus A9 (Strain)"
0.188438220067532,2.57329450229715,7.18523887736478,0.0250395698411896,0.791862030948892,"Human immunodeficiency virus 1 (HIV-1), HIV-1 M:B (subtype), HIV-1 M:F (subtype), unclassified Primate lentivirus group"
-0.142668381891918,3.34848610948966,5.28378885708158,0.0244133852859461,0.791862030948892,"Human immunodeficiency virus 1 (HIV-1), HIV-1 M:C (subtype), HIV-1 M:G (subtype)"
0.34357118257759,0.998454678313415,7.67407068776254,0.0256877158605996,0.791862030948892,"Human immunodeficiency virus 1 (HIV-1), HIV-1 M:F (subtype), HIV-1 M:K (subtype), HIV-1 M:B (subtype), HIV-1 M:J (subtype)"
0.0504215976448641,8.93958568690298,5.21771156148293,0.0252912660737218,0.791862030948892,"Influenza A virus, Influenza A virus H5N1 (subtype)"
-0.0754475042839237,5.25101030871206,6.48646453415348,0.0247920736310908,0.791862030948892,"Oriboca orthobunyavirus, Marituba orthobunyavirus, unclassified Orthobunyavirus"
0.368292027924791,1.20485970102399,5.3655087793738,0.0233721970524011,0.791862030948892,"Orthohantavirus dobravaense, Orthohantavirus hantanense, Orthohantavirus seoulense"
0.220863960970772,2.05725994036122,5.35035446856811,0.0235616583422499,0.791862030948892,"Rhinovirus A, Rhinovirus A1 (Strain), Rhinovirus A81 (Strain)"
-0.3787087851801,2.71229394111343,5.19665359040796,0.0255780334761198,0.791862030948892,"Rhinovirus C, unclassified Rhinovirus, Rhinovirus C7 (Strain)"
-0.614200495909741,1.72066800857746,5.1426042460954,0.0263300123229574,0.793574324896576,"Enterovirus C, Coxsackievirus A19 (Strain), Enterovirus C96 (Strain), Enterovirus C116 (Strain), Enterovirus C113 (Strain)"
-0.539294528500786,1.36969592488542,5.07223092366849,0.0273445154913429,0.805420274472281,"Enterovirus B, unclassified Enterovirus, Enterovirus B73 (Strain), Echovirus E29 (Strain)"
0.0204499003583634,13.8411443089004,5.08801301785665,0.0271134379354777,0.805420274472281,"Influenza A virus"
0.0179410731084692,10.1634297938401,4.46300244658487,0.0380850605277316,0.806679195506207,"Alphapapillomavirus 5"
0.117655024425497,3.44986236525998,3.79619507344378,0.0552447284590209,0.806679195506207,"Andes orthohantavirus, unclassified Orthohantavirus, Choclo orthohantavirus, Orthohantavirus negraense"
0.0221169866058918,8.64030282631783,4.05876895227969,0.0476567148368947,0.806679195506207,"Argentinian mammarenavirus"
0.0263061872614798,8.38098715025371,3.7976522879226,0.0551991753431102,0.806679195506207,"Aura virus"
0.0253814252037396,10.8723386620608,4.45435161546723,0.038266753978794,0.806679195506207,"Banna virus"
0.130497205639788,3.21585718161144,4.27440561896699,0.0422648855571534,0.806679195506207,"Cache Valley orthobunyavirus, Maguari orthobunyavirus"
-0.242066559127311,1.64693374919081,4.75945948751141,0.0353670842383557,0.806679195506207,"Chikungunya virus, Semliki Forest virus, Getah virus, Middelburg virus, Onyong-nyong virus, Ross River virus"
-0.0247903826457267,8.7246927550549,3.97189604877026,0.0500344759113688,0.806679195506207,"Cosavirus F"
-0.289043170134886,1.15630685341544,4.83018030358106,0.0437184141593855,0.806679195506207,"Cowpox virus, Monkeypox virus, unclassified Orthopoxvirus"
0.262603211085489,1.30004816116239,4.36603881435557,0.0546841716017083,0.806679195506207,"Cowpox virus, Monkeypox virus, Vaccinia virus, Ectromelia virus"
0.107083684102271,3.6331141362888,4.36330834634832,0.0404167692319992,0.806679195506207,"Cowpox virus, Vaccinia virus, Monkeypox virus"
0.0229219331111914,8.94410399715108,4.73080098281845,0.032893426158317,0.806679195506207,"Crimean-Congo hemorrhagic fever orthonairovirus, Orthonairovirus haemorrhagiae"
0.036649244765619,7.1544680011534,3.90135594477087,0.0520594776678666,0.806679195506207,"Dugbe orthonairovirus, Orthonairovirus dugbeense"
-0.0510019968735836,6.38675857148028,3.94010812380521,0.0509362772897729,0.806679195506207,"Eastern chimpanzee simian foamy virus"
-0.156069307201055,4.41457627906366,4.33347632991473,0.0409051061546691,0.806679195506207,"Enterovirus B, Coxsackievirus B1 (Strain)"
-0.231923512445975,2.06901354502203,4.56314457310461,0.0360477545563694,0.806679195506207,"Enterovirus B, Echovirus 1 (Strain Farouk / Atcc Vr-1038) (Strain), Enterovirus B84 (Strain), Enterovirus B93 (Strain), Echovirus E12 (Strain)"
-0.225669847187373,5.27310256040008,4.07978348271322,0.0471000339986794,0.806679195506207,"Enterovirus B, Echovirus E7 (Strain)"
-0.26887224318275,5.28076997211721,4.50734497785027,0.0371681343659557,0.806679195506207,"Enterovirus B, Enterovirus B101 (Strain)"
0.180871203826524,4.13466176796857,5.01405708050521,0.0282145491956665,0.806679195506207,"Enterovirus B, Enterovirus B87 (Strain)"
-0.148658286262684,5.75845688708329,4.53683201218839,0.0365715020776339,0.806679195506207,"Enterovirus B, unclassified Enterovirus, Coxsackievirus A9 (Strain)"
0.193169675141066,2.0588505853266,3.78799945386739,0.0555016867913131,0.806679195506207,"Enterovirus B, unclassified Enterovirus, Coxsackievirus B1 (Strain), Echovirus E30 (Strain), Coxsackievirus B5 (Strain), Echovirus E18 (Strain), Echovirus E15 (Strain), Echovirus E21 (Strain), Echovirus E4 (Strain), Enterovirus B74 (Strain), Enterovirus B85 (Strain), Enterovirus B86 (Strain), Enterovirus B87 (Strain), Enterovirus B88 (Strain), Enterovirus B97 (Strain), Enterovirus B100 (Strain), Enterovirus B111 (Strain), Coxsackievirus A9 (Strain), Enterovirus B98 (Strain), Enterovirus B107 (Strain), Echovirus 9 Strain Hill (Strain)"
0.241131626394405,1.82718150640953,4.44325106037664,0.0385012611321803,0.806679195506207,"Enterovirus C, Coxsackievirus A11 (Strain), Human Poliovirus 1 Mahoney (Strain), Human Poliovirus 1 Strain Sabin (Strain)"
-0.127717687773595,7.77101699206489,3.91810930248148,0.0515706438313562,0.806679195506207,"Enterovirus C, Enterovirus C104 (Strain)"
